price,price log,bedrooms,bedrooms log,bathrooms,bathrooms ROUNDED,Bathrooms log,sqft_living,sqft_living log,sqft_lot,sqft_lot log,floors,floors Rounded,floors log,waterfront,view,yr_built,yr_built log,yr_renovated,zipcode,lat,long
653000,5.814913181,3,0.477121255,2.5,3,0.477121255,2680,3.428134794,9750,3.989004616,1,1,0,0,0,1979,3.296445794,0,98034,47.7028,-122.231
371500,5.569958818,3,0.477121255,2,2,0.301029996,1370,3.136720567,8336,3.920957706,1,1,0,0,0,1964,3.293141483,0,98133,47.7458,-122.331
284000,5.45331834,3,0.477121255,1.75,2,0.301029996,1560,3.193124598,21000,4.322219295,1,1,0,0,0,1954,3.290924559,0,98166,47.4776,-122.337
272000,5.434568904,3,0.477121255,1.75,2,0.301029996,2160,3.334453751,7140,3.853698212,1,1,0,0,0,1978,3.296226287,0,98023,47.3026,-122.374
313000,5.495544338,3,0.477121255,1.5,2,0.301029996,1340,3.127104798,7912,3.898286279,1.5,2,0.301029996,0,0,1955,3.291146762,0,98133,47.7658,-122.339
917500,5.962606073,4,0.602059991,2.5,3,0.477121255,3880,3.588831726,35003,4.544105268,2,2,0.301029996,0,0,1984,3.297541668,0,98033,47.6477,-122.182
673000,5.828015064,4,0.602059991,2.25,2,0.301029996,2590,3.413299764,8190,3.913283902,2,2,0.301029996,0,0,1980,3.29666519,0,98006,47.5619,-122.125
425000,5.62838893,3,0.477121255,2.5,3,0.477121255,1120,3.049218023,1100,3.041392685,2,2,0.301029996,0,0,2008,3.302763708,0,98122,47.6106,-122.31
399950,5.602005701,5,0.698970004,2.75,3,0.477121255,1970,3.294466226,5400,3.73239376,1,1,0,0,0,1986,3.297979244,0,98144,47.5868,-122.308
385000,5.58546073,3,0.477121255,1,1,0,1220,3.086359831,4800,3.681241237,1,1,0,0,0,1901,3.278982117,0,98122,47.6101,-122.307
269950,5.431283332,3,0.477121255,1.5,2,0.301029996,1950,3.290034611,7560,3.878521796,1,1,0,0,2,1975,3.2955671,0,98022,47.1976,-121.999
330000,5.51851394,2,0.301029996,1,1,0,1350,3.130333768,8220,3.914871818,1,1,0,0,0,1949,3.289811839,0,98177,47.7224,-122.358
260000,5.414973348,3,0.477121255,2.5,3,0.477121255,1670,3.222716471,5797,3.7632033,2,2,0.301029996,0,0,1988,3.29841638,0,98030,47.3505,-122.179
470000,5.672097858,4,0.602059991,3,3,0.477121255,2380,3.376576957,5125,3.70969387,1.5,2,0.301029996,0,0,1925,3.284430734,0,98126,47.5384,-122.376
589000,5.770115295,4,0.602059991,3,3,0.477121255,2440,3.387389826,9600,3.982271233,2,2,0.301029996,0,0,1961,3.292477594,0,98034,47.7044,-122.2
163500,5.213517757,2,0.301029996,1.5,2,0.301029996,1050,3.021189299,3419,3.533899101,2,2,0.301029996,0,0,1996,3.300160537,0,98038,47.3848,-122.039
835000,5.921686475,4,0.602059991,2.75,3,0.477121255,3130,3.495544338,13412,4.127493545,2,2,0.301029996,0,0,1993,3.299507299,0,98052,47.6993,-122.102
1.10E+06,6.041392685,5,0.698970004,3,3,0.477121255,4090,3.611723308,12850,4.108903128,1,1,0,0,2,1986,3.297979244,0,98033,47.6627,-122.188
269000,5.42975228,4,0.602059991,1.75,2,0.301029996,1490,3.173186268,10000,4,1,1,0,0,0,1969,3.294245716,0,98023,47.3099,-122.379
560000,5.748188027,3,0.477121255,2.5,3,0.477121255,1900,3.278753601,8744,3.941710149,2,2,0.301029996,0,0,1987,3.298197867,0,98074,47.62,-122.043
615000,5.788875116,4,0.602059991,1,1,0,1330,3.123851641,2400,3.380211242,1.5,2,0.301029996,0,0,1901,3.278982117,0,98103,47.65,-122.34
585188,5.767295412,3,0.477121255,2.25,2,0.301029996,2230,3.348304863,10026,4.0011277,1,1,0,0,0,1975,3.2955671,0,98052,47.6647,-122.153
305000,5.484299839,3,0.477121255,1.75,2,0.301029996,1650,3.217483944,9480,3.976808337,1,1,0,0,0,1977,3.296006669,0,98034,47.726,-122.191
166950,5.222586423,3,0.477121255,1,1,0,1190,3.075546961,8820,3.945468585,1,1,0,0,0,1959,3.292034436,0,98058,47.4616,-122.184
799000,5.902546779,3,0.477121255,2.5,3,0.477121255,2140,3.330413773,9897,3.99550357,1,1,0,0,0,1959,3.292034436,0,98040,47.5505,-122.219
400000,5.602059991,3,0.477121255,2.5,3,0.477121255,2180,3.338456494,7508,3.875524264,1,1,0,0,0,1962,3.292699003,0,98133,47.7606,-122.336
230000,5.361727836,3,0.477121255,1,1,0,1060,3.025305865,10228,4.009790719,1,1,0,0,0,1948,3.289588953,0,98155,47.7481,-122.3
256883,5.409735364,3,0.477121255,2.5,3,0.477121255,1690,3.227886705,5025,3.701136066,2,2,0.301029996,0,0,2003,3.301680949,0,98023,47.2779,-122.347
423000,5.626340367,4,0.602059991,2,2,0.301029996,1970,3.294466226,6480,3.811575006,1.5,2,0.301029996,0,0,1920,3.283301229,0,98108,47.5511,-122.312
465000,5.667452953,3,0.477121255,2.5,3,0.477121255,2150,3.33243846,4084,3.611085733,2,2,0.301029996,0,0,2007,3.302547372,0,98126,47.5488,-122.372
440000,5.643452676,3,0.477121255,2.5,3,0.477121255,1910,3.281033367,66211,4.820930147,2,2,0.301029996,0,0,1997,3.300378065,0,98024,47.5385,-121.911
385000,5.58546073,3,0.477121255,1.75,2,0.301029996,1350,3.130333768,155073,5.190536189,1,1,0,0,0,1969,3.294245716,0,98038,47.4058,-121.994
210000,5.322219295,3,0.477121255,1,1,0,860,2.934498451,11725,4.069112851,1,1,0,0,0,1943,3.288472801,0,98056,47.5093,-122.184
297000,5.472756449,3,0.477121255,2.5,3,0.477121255,1940,3.28780173,14952,4.174699288,2,2,0.301029996,0,0,1994,3.299725154,0,98042,47.3777,-122.165
470000,5.672097858,3,0.477121255,1,1,0,1010,3.004321374,5000,3.698970004,1,1,0,0,0,1952,3.290479813,0,98107,47.675,-122.394
226500,5.355068206,3,0.477121255,1.5,2,0.301029996,1300,3.113943352,7370,3.867467488,1,1,0,0,0,1976,3.29578694,0,98023,47.3025,-122.37
274250,5.438146636,3,0.477121255,1,1,0,910,2.959041392,8450,3.926856709,1,1,0,0,0,1962,3.292699003,0,98059,47.4787,-122.158
840000,5.924279286,4,0.602059991,1.75,2,0.301029996,2480,3.394451681,11010,4.041787319,1,1,0,0,0,1966,3.293583513,0,98040,47.5378,-122.219
677900,5.831165634,3,0.477121255,2.5,3,0.477121255,2440,3.387389826,4587,3.66152874,2,2,0.301029996,0,0,2010,3.303196057,0,98052,47.7073,-122.114
425000,5.62838893,3,0.477121255,1,1,0,1010,3.004321374,5864,3.768193962,1,1,0,0,0,1915,3.282168778,0,98116,47.5733,-122.381
180250,5.255875273,2,0.301029996,0.75,1,0,900,2.954242509,9600,3.982271233,1,1,0,0,0,1941,3.288025535,0,98166,47.4604,-122.339
464000,5.666517981,6,0.77815125,3,3,0.477121255,2300,3.361727836,3404,3.531989551,2,2,0.301029996,0,0,1920,3.283301229,1994,98133,47.7067,-122.343
320000,5.505149978,4,0.602059991,2.25,2,0.301029996,1550,3.190331698,7579,3.879611907,2,2,0.301029996,0,0,1993,3.299507299,0,98038,47.354,-122.047
625504,5.796230091,3,0.477121255,2.25,2,0.301029996,1270,3.103803721,1566,3.194791758,2,2,0.301029996,0,0,2014,3.304059466,0,98105,47.6647,-122.284
592500,5.772688355,4,0.602059991,2.5,3,0.477121255,2240,3.350248018,12032,4.080337823,1,1,0,0,0,1983,3.297322714,0,98074,47.6143,-122.017
465000,5.667452953,3,0.477121255,2.5,3,0.477121255,2714,3.433609843,17936,4.253725595,2,2,0.301029996,0,0,2005,3.302114377,0,98001,47.3185,-122.275
477000,5.678518379,4,0.602059991,2.75,3,0.477121255,1720,3.235528447,6270,3.797267541,2,2,0.301029996,0,0,1978,3.296226287,0,98118,47.5458,-122.268
280000,5.447158031,2,0.301029996,1,1,0,850,2.929418926,16400,4.214843848,1,1,0,0,0,1923,3.283979284,0,98168,47.4889,-122.299
1.51E+06,6.178976947,5,0.698970004,3,3,0.477121255,3300,3.51851394,33474,4.524707612,1,1,0,0,3,1957,3.291590826,1991,98040,47.5673,-122.21
445838,5.649177082,3,0.477121255,2.5,3,0.477121255,2250,3.352182518,5692,3.755264891,2,2,0.301029996,0,0,2000,3.301029996,0,98146,47.5133,-122.379
1.07E+06,6.029383778,2,0.301029996,2.25,2,0.301029996,3900,3.591064607,14864,4.172135697,1,1,0,0,3,1947,3.289365952,0,98144,47.5884,-122.291
467000,5.669316881,2,0.301029996,1.5,2,0.301029996,1320,3.120573931,10800,4.033423755,1,1,0,0,0,1947,3.289365952,0,98177,47.7145,-122.367
686000,5.836324116,4,0.602059991,2.5,3,0.477121255,2760,3.440909082,6440,3.808885867,2,2,0.301029996,0,0,1999,3.300812794,0,98075,47.5836,-122.026
279950,5.447080472,3,0.477121255,2,2,0.301029996,1750,3.243038049,9750,3.989004616,1,1,0,0,0,1961,3.292477594,0,98198,47.398,-122.299
527000,5.721810615,4,0.602059991,2.25,2,0.301029996,2330,3.367355921,19436,4.28860689,2,2,0.301029996,0,0,1987,3.298197867,0,98011,47.7663,-122.215
325000,5.511883361,3,0.477121255,2.25,2,0.301029996,2220,3.346352974,16020,4.204662512,1,1,0,0,0,1966,3.293583513,0,98030,47.3758,-122.217
328000,5.515873844,3,0.477121255,2.25,2,0.301029996,2020,3.305351369,8379,3.92319219,2,2,0.301029996,0,0,1994,3.299725154,0,98038,47.3828,-122.023
390000,5.591064607,3,0.477121255,2.25,2,0.301029996,1250,3.096910013,7500,3.875061263,1,1,0,0,0,1942,3.288249226,0,98146,47.5123,-122.373
479950,5.681195996,2,0.301029996,2,2,0.301029996,1510,3.178976947,6516,3.813981076,1,1,0,0,0,2005,3.302114377,0,98053,47.7076,-122.013
264950,5.423163924,4,0.602059991,2.25,2,0.301029996,1720,3.235528447,9753,3.989138224,1,1,0,0,0,1978,3.296226287,0,98023,47.2922,-122.371
235000,5.371067862,3,0.477121255,1,1,0,1430,3.155336037,15246,4.183155915,1,1,0,0,0,1961,3.292477594,0,98031,47.4075,-122.214
516500,5.713070326,3,0.477121255,2.5,3,0.477121255,1480,3.170261715,4729,3.674769314,2,2,0.301029996,0,0,2004,3.301897717,0,98053,47.6794,-122.034
655000,5.8162413,2,0.301029996,1.75,2,0.301029996,1450,3.161368002,15798,4.198602109,2,2,0.301029996,1,4,1915,3.282168778,1978,98166,47.4497,-122.375
500000,5.698970004,4,0.602059991,2.75,3,0.477121255,2280,3.357934847,15347,4.186023493,1,1,0,0,0,1960,3.292256071,0,98059,47.5218,-122.164
315000,5.498310554,6,0.77815125,2.75,3,0.477121255,2940,3.46834733,7350,3.866287339,1,1,0,0,0,1978,3.296226287,0,98023,47.3103,-122.339
213000,5.328379603,2,0.301029996,1,1,0,1000,3,10200,4.008600172,1,1,0,0,0,1961,3.292477594,0,98024,47.5687,-121.899
475000,5.67669361,3,0.477121255,1.5,2,0.301029996,2480,3.394451681,5280,3.722633923,1.5,2,0.301029996,0,0,1947,3.289365952,0,98108,47.5575,-122.303
1.03E+06,6.012837225,5,0.698970004,4,4,0.602059991,3760,3.575187845,28040,4.447778009,2,2,0.301029996,0,0,1983,3.297322714,0,98033,47.6489,-122.183
416000,5.619093331,3,0.477121255,2,2,0.301029996,2220,3.346352974,94300,4.974511693,1,1,0,0,0,1976,3.29578694,0,98010,47.3459,-121.95
410000,5.612783857,4,0.602059991,1,1,0,1970,3.294466226,4740,3.675778342,1.5,2,0.301029996,0,0,1904,3.279666944,2005,98122,47.6136,-122.303
800000,5.903089987,3,0.477121255,3.5,4,0.602059991,3830,3.583198774,221284,5.344950013,2,2,0.301029996,0,0,1993,3.299507299,0,98077,47.7641,-122.023
472000,5.673941999,6,0.77815125,2.5,3,0.477121255,4410,3.644438589,14034,4.147181472,1,1,0,0,2,1965,3.293362555,0,98003,47.3376,-122.324
225000,5.352182518,3,0.477121255,1.75,2,0.301029996,1430,3.155336037,8505,3.929674318,1,1,0,0,0,1968,3.294025094,0,98003,47.3173,-122.319
210000,5.322219295,2,0.301029996,1,1,0,830,2.919078092,6000,3.77815125,1,1,0,0,0,1940,3.28780173,0,98126,47.5308,-122.376
455000,5.658011397,2,0.301029996,1,1,0,1430,3.155336037,5000,3.698970004,1.5,2,0.301029996,0,0,1925,3.284430734,0,98115,47.6727,-122.299
225000,5.352182518,3,0.477121255,1,1,0,1300,3.113943352,8316,3.919914481,1,1,0,0,0,1954,3.290924559,0,98002,47.3221,-122.216
480000,5.681241237,2,0.301029996,1,1,0,1030,3.012837225,3060,3.485721426,1,1,0,0,2,1918,3.282848603,0,98103,47.6779,-122.353
363000,5.559906625,3,0.477121255,2.5,3,0.477121255,2740,3.437750563,11872,4.074523888,2,2,0.301029996,0,0,1990,3.298853076,0,98023,47.3076,-122.395
2.40E+06,6.380211242,4,0.602059991,2.5,3,0.477121255,3650,3.562292864,8354,3.921894471,1,1,0,1,4,2000,3.301029996,0,98074,47.6338,-122.072
181000,5.257678575,2,0.301029996,1.5,2,0.301029996,720,2.857332496,5120,3.709269961,1,1,0,0,0,1954,3.290924559,0,98106,47.5218,-122.357
250000,5.397940009,4,0.602059991,2,2,0.301029996,2010,3.303196057,7312,3.864036183,1,1,0,0,0,1976,3.29578694,0,98002,47.2785,-122.213
481000,5.682145076,3,0.477121255,1.75,2,0.301029996,1560,3.193124598,3000,3.477121255,1,1,0,0,0,1918,3.282848603,0,98103,47.6846,-122.345
260000,5.414973348,3,0.477121255,2,2,0.301029996,1810,3.257678575,7209,3.857875026,1,1,0,0,0,1978,3.296226287,0,98032,47.3656,-122.278
455000,5.658011397,4,0.602059991,2.5,3,0.477121255,3360,3.526339277,7685,3.885643872,2,2,0.301029996,0,0,2001,3.301247089,0,98058,47.4369,-122.111
415000,5.618048097,3,0.477121255,2.25,2,0.301029996,1510,3.178976947,36224,4.558996405,2,2,0.301029996,0,0,1991,3.29907126,0,98045,47.4616,-121.711
349500,5.54344718,3,0.477121255,1,1,0,1400,3.146128036,3538,3.548757829,1,1,0,0,0,1953,3.290702243,0,98118,47.5405,-122.27
245000,5.389166084,3,0.477121255,2.5,3,0.477121255,1730,3.238046103,7442,3.871689666,2,2,0.301029996,0,0,1987,3.298197867,0,98030,47.3507,-122.178
592500,5.772688355,2,0.301029996,2,2,0.301029996,1420,3.152288344,9191,3.963362766,1.5,2,0.301029996,0,2,1928,3.28510703,0,98115,47.6979,-122.32
385000,5.58546073,4,0.602059991,1.75,2,0.301029996,2360,3.372912003,7620,3.881954971,1,1,0,0,0,1955,3.291146762,0,98106,47.5278,-122.345
315000,5.498310554,3,0.477121255,1.75,2,0.301029996,1580,3.198657087,11455,4.058995094,1,1,0,0,0,1974,3.295347148,0,98059,47.4756,-122.147
255000,5.40654018,3,0.477121255,1,1,0,1230,3.089905111,10170,4.007320953,1,1,0,0,0,1979,3.296445794,0,98045,47.4437,-121.772
693000,5.840733235,4,0.602059991,2.5,3,0.477121255,2460,3.390935107,4425,3.645913275,2,2,0.301029996,0,0,2006,3.302330929,0,98052,47.7048,-122.109
780000,5.892094603,3,0.477121255,1,1,0,1660,3.220108088,4400,3.643452676,1.5,2,0.301029996,0,0,1911,3.281260687,0,98112,47.6362,-122.302
237000,5.374748346,3,0.477121255,1.75,2,0.301029996,1270,3.103803721,8470,3.92788341,1,1,0,0,0,1960,3.292256071,0,98198,47.4207,-122.29
525000,5.720159303,3,0.477121255,2.25,2,0.301029996,2100,3.322219295,40510,4.607562243,2,2,0.301029996,0,0,1979,3.296445794,0,98074,47.6154,-122.047
425000,5.62838893,2,0.301029996,1,1,0,770,2.886490725,5040,3.702430536,1,1,0,0,0,1930,3.285557309,0,98144,47.5964,-122.299
369900,5.568084331,1,0,0.75,1,0,760,2.880813592,10079,4.003417445,1,1,0,1,4,1936,3.286905353,0,98070,47.4683,-122.438
290000,5.462397998,4,0.602059991,2.5,3,0.477121255,1700,3.230448921,7280,3.862131379,2,2,0.301029996,0,0,1988,3.29841638,0,98031,47.4045,-122.171
285000,5.45484486,3,0.477121255,1,1,0,1120,3.049218023,10701,4.029424364,1,1,0,0,0,1954,3.290924559,0,98106,47.5544,-122.358
415000,5.618048097,2,0.301029996,1,1,0,1070,3.029383778,4500,3.653212514,1,1,0,0,0,1937,3.287129621,0,98115,47.6802,-122.29
272500,5.435366507,3,0.477121255,2.5,3,0.477121255,2070,3.315970345,9900,3.995635195,1,1,0,0,0,1979,3.296445794,0,98023,47.2988,-122.371
2.90E+06,6.462397998,4,0.602059991,3.25,3,0.477121255,5050,3.703291378,20100,4.303196057,1.5,2,0.301029996,0,2,1982,3.29710365,2008,98004,47.6312,-122.223
1.37E+06,6.136720567,4,0.602059991,4.75,5,0.698970004,5310,3.725094521,57346,4.75850313,2,2,0.301029996,0,0,1989,3.298634783,0,98077,47.7285,-122.042
436000,5.639486489,2,0.301029996,1,1,0,1040,3.017033339,7538,3.877256133,1,1,0,0,0,1939,3.287577809,0,98133,47.7107,-122.352
210000,5.322219295,3,0.477121255,1,1,0,1700,3.230448921,11390,4.056523724,1,1,0,0,0,1967,3.29380436,0,98003,47.3271,-122.323
236000,5.372912003,3,0.477121255,1,1,0,1300,3.113943352,5898,3.770704768,1,1,0,0,0,1961,3.292477594,0,98178,47.5053,-122.255
331000,5.519827994,3,0.477121255,1.75,2,0.301029996,1080,3.033423755,1306,3.115943177,1,1,0,0,0,1954,3.290924559,2003,98199,47.6601,-122.4
365000,5.562292864,3,0.477121255,2.5,3,0.477121255,2653,3.42373725,4510,3.654176542,2,2,0.301029996,0,0,2006,3.302330929,0,98031,47.4145,-122.166
450000,5.653212514,3,0.477121255,2,2,0.301029996,2290,3.359835482,16258,4.211067119,1,1,0,0,0,1960,3.292256071,0,98058,47.4672,-122.165
770000,5.886490725,4,0.602059991,2.75,3,0.477121255,3820,3.582063363,26300,4.419955748,2,2,0.301029996,0,0,2014,3.304059466,0,98028,47.7618,-122.261
455000,5.658011397,4,0.602059991,2.5,3,0.477121255,2210,3.344392274,49375,4.693507109,1,1,0,0,0,1997,3.300378065,0,98038,47.3828,-122.071
405000,5.607455023,3,0.477121255,1.75,2,0.301029996,2390,3.378397901,6000,3.77815125,1,1,0,0,0,1908,3.28057837,0,98118,47.5362,-122.268
304900,5.484157424,4,0.602059991,1.75,2,0.301029996,2600,3.414973348,11325,4.054038211,1,1,0,0,0,1969,3.294245716,0,98031,47.3954,-122.206
170000,5.230448921,2,0.301029996,1,1,0,860,2.934498451,5265,3.721398376,1,1,0,0,0,1931,3.285782274,0,98178,47.5048,-122.272
2.05E+06,6.311753861,5,0.698970004,3,3,0.477121255,3830,3.583198774,8480,3.928395852,2,2,0.301029996,0,1,1905,3.27989498,1994,98122,47.6166,-122.287
780000,5.892094603,4,0.602059991,2.5,3,0.477121255,3500,3.544068044,7048,3.848065895,2,2,0.301029996,0,0,2005,3.302114377,0,98053,47.6811,-122.025
330000,5.51851394,3,0.477121255,3,3,0.477121255,2420,3.383815366,13959,4.144854307,1,1,0,0,0,1988,3.29841638,0,98028,47.7486,-122.23
370000,5.568201724,4,0.602059991,2.5,3,0.477121255,2720,3.434568904,8666,3.937818685,2,2,0.301029996,0,0,1992,3.299289334,0,98030,47.3846,-122.169
467000,5.669316881,5,0.698970004,2.25,2,0.301029996,2500,3.397940009,13500,4.130333768,1,1,0,0,0,1979,3.296445794,0,98072,47.7564,-122.144
405000,5.607455023,3,0.477121255,1.75,2,0.301029996,1670,3.222716471,6720,3.827369273,1,1,0,0,0,1980,3.29666519,0,98034,47.7198,-122.193
675000,5.829303773,5,0.698970004,2.25,2,0.301029996,2900,3.462397998,10300,4.012837225,1,1,0,0,0,1985,3.297760511,0,98006,47.5461,-122.151
500000,5.698970004,2,0.301029996,1,1,0,1640,3.214843848,14100,4.149219113,1,1,0,0,0,1954,3.290924559,0,98006,47.5712,-122.143
389999,5.591063493,4,0.602059991,2.5,3,0.477121255,1890,3.276461804,15770,4.197831693,2,2,0.301029996,0,0,1968,3.294025094,0,98166,47.4281,-122.343
630000,5.799340549,4,0.602059991,1.75,2,0.301029996,2950,3.469822016,9025,3.955447211,1,1,0,0,2,1975,3.2955671,0,98034,47.7128,-122.223
360000,5.556302501,4,0.602059991,2.5,3,0.477121255,2160,3.334453751,9528,3.979001748,2,2,0.301029996,0,0,1992,3.299289334,0,98001,47.3341,-122.255
580000,5.763427994,4,0.602059991,3,3,0.477121255,3280,3.515873844,11060,4.043755127,2,2,0.301029996,0,0,1986,3.297979244,0,98056,47.5399,-122.181
550000,5.740362689,3,0.477121255,2,2,0.301029996,1970,3.294466226,4166,3.619719266,2,2,0.301029996,0,3,1929,3.285332228,0,98126,47.5717,-122.375
879000,5.943988875,4,0.602059991,2.5,3,0.477121255,3360,3.526339277,22111,4.344608385,2,2,0.301029996,0,0,1994,3.299725154,0,98075,47.5951,-122.017
265000,5.423245874,3,0.477121255,2,2,0.301029996,1320,3.120573931,8959,3.952259537,1,1,0,0,0,1993,3.299507299,0,98042,47.3536,-122.144
446500,5.649821463,3,0.477121255,2.5,3,0.477121255,2650,3.423245874,7286,3.862489167,2,2,0.301029996,0,0,1990,3.298853076,0,98059,47.5084,-122.154
404000,5.606381365,3,0.477121255,1.5,2,0.301029996,2030,3.307496038,8880,3.948412966,1,1,0,0,0,1963,3.2929203,0,98108,47.5586,-122.311
267500,5.427323786,3,0.477121255,1.75,2,0.301029996,1590,3.201397124,11914,4.076057596,1,1,0,0,2,1957,3.291590826,0,98188,47.4427,-122.274
3.08E+06,6.488550717,4,0.602059991,5,5,0.698970004,4550,3.658011397,18641,4.270469206,1,1,0,1,4,2002,3.301464073,0,98074,47.6053,-122.077
335000,5.525044807,3,0.477121255,2.5,3,0.477121255,2440,3.387389826,7632,3.882638362,2,2,0.301029996,0,0,1998,3.300595484,0,98003,47.3494,-122.301
576000,5.760422483,3,0.477121255,2.5,3,0.477121255,1940,3.28780173,9000,3.954242509,1,1,0,0,0,1948,3.289588953,0,98117,47.6933,-122.393
208633,5.319383003,3,0.477121255,2.5,3,0.477121255,2040,3.309630167,3810,3.580924976,2,2,0.301029996,0,0,2006,3.302330929,0,98038,47.3537,-122
315000,5.498310554,3,0.477121255,2.25,2,0.301029996,2200,3.342422681,8750,3.942008053,1,1,0,0,0,1964,3.293141483,0,98166,47.476,-122.337
725000,5.860338007,3,0.477121255,1.75,2,0.301029996,1920,3.283301229,3300,3.51851394,1,1,0,0,0,1913,3.28171497,0,98112,47.6239,-122.298
550000,5.740362689,4,0.602059991,2.75,3,0.477121255,1800,3.255272505,7750,3.889301703,1,1,0,0,0,1965,3.293362555,0,98177,47.7776,-122.384
610750,5.785863476,4,0.602059991,2.25,2,0.301029996,2180,3.338456494,7297,3.863144346,2,2,0.301029996,0,0,1984,3.297541668,0,98074,47.6459,-122.058
550700,5.740915076,2,0.301029996,1,1,0,1010,3.004321374,5000,3.698970004,1.5,2,0.301029996,0,0,1908,3.28057837,0,98105,47.6692,-122.297
665000,5.822821645,4,0.602059991,2.75,3,0.477121255,3320,3.521138084,10574,4.024239306,2,2,0.301029996,0,0,1960,3.292256071,0,98056,47.5376,-122.18
834000,5.921166051,4,0.602059991,2.5,3,0.477121255,2370,3.374748346,4000,3.602059991,1.5,2,0.301029996,0,2,1928,3.28510703,0,98144,47.601,-122.294
201000,5.303196057,5,0.698970004,1.75,2,0.301029996,1660,3.220108088,78408,4.894360376,1.5,2,0.301029996,0,0,1915,3.282168778,0,98065,47.529,-121.837
2.38E+06,6.376576957,5,0.698970004,2.5,3,0.477121255,3650,3.562292864,9050,3.956648579,2,2,0.301029996,0,4,1921,3.283527365,0,98119,47.6345,-122.367
1.38E+06,6.139879086,4,0.602059991,3.25,3,0.477121255,4290,3.632457292,12103,4.082893033,1,1,0,0,3,1997,3.300378065,0,98006,47.5503,-122.102
1.40E+06,6.146128036,4,0.602059991,3.25,3,0.477121255,4290,3.632457292,12103,4.082893033,1,1,0,0,3,1997,3.300378065,0,98006,47.5503,-122.102
305000,5.484299839,4,0.602059991,2.25,2,0.301029996,1950,3.290034611,7700,3.886490725,1,1,0,0,0,1979,3.296445794,0,98058,47.4441,-122.125
487000,5.687528961,3,0.477121255,2,2,0.301029996,2590,3.413299764,14052,4.147738141,1,1,0,0,0,1948,3.289588953,0,98133,47.7357,-122.333
390000,5.591064607,3,0.477121255,2.5,3,0.477121255,1930,3.285557309,64904,4.812271463,1,1,0,0,0,1988,3.29841638,0,98042,47.346,-122.157
548000,5.738780558,2,0.301029996,1,1,0,1470,3.167317335,3864,3.587037118,1,1,0,0,0,1916,3.282395505,0,98103,47.6638,-122.345
268750,5.429348473,4,0.602059991,1,1,0,800,2.903089987,8775,3.943247125,1,1,0,0,0,1943,3.288472801,0,98166,47.48,-122.336
819900,5.913760886,5,0.698970004,2.75,3,0.477121255,3150,3.498310554,7119,3.852418993,2,2,0.301029996,0,0,2013,3.303843775,0,98052,47.6759,-122.151
520000,5.716003344,3,0.477121255,2.25,2,0.301029996,2030,3.307496038,16200,4.209515015,2,2,0.301029996,0,0,1984,3.297541668,0,98027,47.5162,-122.057
230000,5.361727836,3,0.477121255,2,2,0.301029996,1450,3.161368002,11204,4.0493731,1,1,0,0,0,2003,3.301680949,0,98001,47.2639,-122.252
